istasyon_no,yil,ay,gun,saat,saatlik_nispi_nem_yuzde
19141,2019,8,26,1,92.0
19141,2019,8,26,2,98.0
19141,2019,8,26,3,98.0
19141,2019,8,26,4,98.0
19141,2019,8,26,5,95.0
19141,2019,8,26,6,90.0
19141,2019,8,26,7,77.0
19141,2019,8,26,8,64.0
19141,2019,8,26,9,55.0
19141,2019,8,26,10,40.0
19141,2019,8,26,11,34.0
19141,2019,8,26,12,33.0
19141,2019,8,26,13,40.0
19141,2019,8,26,14,45.0
19141,2019,8,26,15,50.0
19141,2019,8,26,16,53.0
19141,2019,8,26,17,62.0
19141,2019,8,26,18,68.0
19141,2019,8,26,19,71.0
19141,2019,8,26,20,72.0
19141,2019,8,26,21,73.0
19141,2019,8,26,22,74.0
19141,2019,8,26,23,78.0
19141,2019,8,27,0,79.0
19141,2019,8,27,1,83.0
19141,2019,8,27,2,89.0
19141,2019,8,27,3,92.0
19141,2019,8,27,4,92.0
19141,2019,8,27,5,82.0
19141,2019,8,27,6,79.0
19141,2019,8,27,7,72.0
19141,2019,8,27,8,61.0
19141,2019,8,27,9,49.0
19141,2019,8,27,10,42.0
19141,2019,8,27,11,34.0
19141,2019,8,27,12,38.0
19141,2019,8,27,13,43.0
19141,2019,8,27,14,46.0
19141,2019,8,27,15,51.0
19141,2019,8,27,16,55.0
19141,2019,8,27,17,62.0
19141,2019,8,27,18,68.0
19141,2019,8,27,19,70.0
19141,2019,8,27,20,73.0
19141,2019,8,27,21,77.0
19141,2019,8,27,22,76.0
19141,2019,8,27,23,78.0
19141,2019,8,28,0,81.0
19141,2019,8,28,1,85.0
19141,2019,8,28,2,90.0
19141,2019,8,28,3,93.0
19141,2019,8,28,4,94.0
19141,2019,8,28,5,81.0
19141,2019,8,28,6,76.0
19141,2019,8,28,7,66.0
19141,2019,8,28,8,56.0
19141,2019,8,28,9,49.0
19141,2019,8,28,10,41.0
19141,2019,8,28,11,37.0
19141,2019,8,28,12,34.0
19141,2019,8,28,13,36.0
19141,2019,8,28,14,38.0
19141,2019,8,28,15,43.0
19141,2019,8,28,16,51.0
19141,2019,8,28,17,58.0
19141,2019,8,28,18,65.0
19141,2019,8,28,19,72.0
19141,2019,8,28,20,78.0
19141,2019,8,28,21,79.0
19141,2019,8,28,22,81.0
19141,2019,8,28,23,85.0
19141,2019,8,29,0,86.0
19141,2019,8,29,1,90.0
19141,2019,8,29,2,92.0
19141,2019,8,29,3,94.0
19141,2019,8,29,4,95.0
19141,2019,8,29,5,82.0
19141,2019,8,29,6,75.0
19141,2019,8,29,7,71.0
19141,2019,8,29,8,62.0
19141,2019,8,29,9,54.0
19141,2019,8,29,10,48.0
19141,2019,8,29,11,41.0
19141,2019,8,29,12,44.0
19141,2019,8,29,13,40.0
19141,2019,8,29,14,38.0
19141,2019,8,29,15,49.0
19141,2019,8,29,16,56.0
19141,2019,8,29,17,68.0
19141,2019,8,29,18,72.0
19141,2019,8,29,19,77.0
19141,2019,8,29,20,78.0
19141,2019,8,29,21,81.0
19141,2019,8,29,22,82.0
19141,2019,8,29,23,83.0
19141,2019,8,30,0,85.0
19141,2019,8,30,1,88.0
19141,2019,8,30,2,89.0
19141,2019,8,30,3,86.0
19141,2019,8,30,4,94.0
19141,2019,8,30,5,78.0
19141,2019,8,30,6,73.0
19141,2019,8,30,7,68.0
19141,2019,8,30,8,62.0
19141,2019,8,30,9,56.0
19141,2019,8,30,10,43.0
19141,2019,8,30,11,35.0
19141,2019,8,30,12,40.0
19141,2019,8,30,13,42.0
19141,2019,8,30,14,41.0
19141,2019,8,30,15,42.0
19141,2019,8,30,16,51.0
19141,2019,8,30,17,59.0
19141,2019,8,30,18,63.0
19141,2019,8,30,19,65.0
19141,2019,8,30,20,71.0
19141,2019,8,30,21,75.0
19141,2019,8,30,22,80.0
19141,2019,8,30,23,79.0
19141,2019,8,31,0,82.0
19141,2019,8,31,1,89.0
19141,2019,8,31,2,93.0
19141,2019,8,31,3,96.0
19141,2019,8,31,4,98.0
19141,2019,8,31,5,87.0
19141,2019,8,31,6,75.0
19141,2019,8,31,7,70.0
19141,2019,8,31,8,59.0
19141,2019,8,31,9,54.0
19141,2019,8,31,10,47.0
19141,2019,8,31,11,43.0
19141,2019,8,31,12,38.0
19141,2019,8,31,13,38.0
19141,2019,8,31,14,42.0
19141,2019,8,31,15,44.0
19141,2019,8,31,16,52.0
19141,2019,8,31,17,61.0
19141,2019,8,31,18,69.0
19141,2019,8,31,19,72.0
19141,2019,8,31,20,75.0
19141,2019,8,31,21,78.0
19141,2019,8,31,22,82.0
19141,2019,8,31,23,86.0
19141,2020,7,1,0,87.0
19141,2020,7,1,1,96.0
19141,2020,7,1,2,98.0
19141,2020,7,1,3,98.0
19141,2020,7,1,4,92.0
19141,2020,7,1,5,68.0
19141,2020,7,1,6,65.0
19141,2020,7,1,7,54.0
19141,2020,7,1,8,48.0
19141,2020,7,1,9,45.0
19141,2020,7,1,10,40.0
19141,2020,7,1,11,38.0
19141,2020,7,1,12,34.0
19141,2020,7,1,13,30.0
19141,2020,7,1,14,33.0
19141,2020,7,1,15,38.0
19141,2020,7,1,16,45.0
19141,2020,7,1,17,46.0
19141,2020,7,1,18,52.0
19141,2020,7,1,19,58.0
19141,2020,7,1,20,61.0
19141,2020,7,1,21,69.0
19141,2020,7,1,22,73.0
19141,2020,7,1,23,78.0
19141,2020,7,2,0,75.0
19141,2020,7,2,1,89.0
19141,2020,7,2,2,98.0
19141,2020,7,2,3,98.0
19141,2020,7,2,4,97.0
19141,2020,7,2,5,71.0
19141,2020,7,2,6,66.0
19141,2020,7,2,7,57.0
19141,2020,7,2,8,51.0
19141,2020,7,2,9,45.0
19141,2020,7,2,10,40.0
19141,2020,7,2,11,35.0
19141,2020,7,2,12,34.0
19141,2020,7,2,13,32.0
19141,2020,7,2,14,37.0
19141,2020,7,2,15,35.0
19141,2020,7,2,16,46.0
19141,2020,7,2,17,52.0
19141,2020,7,2,18,64.0
19141,2020,7,2,19,69.0
19141,2020,7,2,20,76.0
19141,2020,7,2,21,82.0
19141,2020,7,2,22,94.0
19141,2020,7,2,23,98.0
19141,2020,7,3,0,98.0
19141,2020,7,3,1,98.0
19141,2020,7,3,2,98.0
19141,2020,7,3,3,98.0
19141,2020,7,3,4,98.0
19141,2020,7,3,5,95.0
19141,2020,7,3,6,85.0
19141,2020,7,3,7,69.0
19141,2020,7,3,8,56.0
19141,2020,7,3,9,48.0
19141,2020,7,3,10,45.0
19141,2020,7,3,11,38.0
19141,2020,7,3,12,26.0
19141,2020,7,3,13,31.0
19141,2020,7,3,14,37.0
19141,2020,7,3,15,42.0
19141,2020,7,3,16,48.0
19141,2020,7,3,17,54.0
19141,2020,7,3,18,61.0
19141,2020,7,3,19,67.0
19141,2020,7,3,20,76.0
19141,2020,7,3,21,87.0
19141,2020,7,3,22,97.0
19141,2020,7,3,23,98.0
19141,2020,7,4,0,98.0
19141,2020,7,4,1,98.0
19141,2020,7,4,2,98.0
19141,2020,7,4,3,98.0
19141,2020,7,4,4,98.0
19141,2020,7,4,5,98.0
19141,2020,7,4,6,97.0
19141,2020,7,4,7,90.0
19141,2020,7,4,8,65.0
19141,2020,7,4,9,60.0
19141,2020,7,4,10,47.0
19141,2020,7,4,11,37.0
19141,2020,7,4,12,34.0
19141,2020,7,4,13,37.0
19141,2020,7,4,14,44.0
19141,2020,7,4,15,47.0
19141,2020,7,4,16,51.0
19141,2020,7,4,17,58.0
19141,2020,7,4,18,65.0
19141,2020,7,4,19,72.0
19141,2020,7,4,20,77.0
19141,2020,7,4,21,83.0
19141,2020,7,4,22,88.0
19141,2020,7,4,23,98.0
19141,2020,7,5,0,98.0
19141,2020,7,5,1,98.0
19141,2020,7,5,2,98.0
19141,2020,7,5,3,98.0
19141,2020,7,5,4,98.0
19141,2020,7,5,5,98.0
19141,2020,7,5,6,98.0
19141,2020,7,5,7,97.0
19141,2020,7,5,8,88.0
19141,2020,7,5,9,58.0
19141,2020,7,5,10,54.0
19141,2020,7,5,11,48.0
19141,2020,7,5,12,45.0
19141,2020,7,5,13,45.0
19141,2020,7,5,14,49.0
19141,2020,7,5,15,49.0
19141,2020,7,5,16,53.0
19141,2020,7,5,17,63.0
19141,2020,7,5,18,73.0
19141,2020,7,5,19,79.0
19141,2020,7,5,20,89.0
19141,2020,7,5,21,97.0
19141,2020,7,5,22,98.0
19141,2020,7,5,23,98.0
19141,2020,7,6,0,98.0
19141,2020,7,6,1,98.0
19141,2020,7,6,2,98.0
19141,2020,7,6,3,98.0
19141,2020,7,6,4,98.0
19141,2020,7,6,5,98.0
19141,2020,7,6,6,98.0
19141,2020,7,6,7,98.0
19141,2020,7,6,8,93.0
19141,2020,7,6,9,67.0
19141,2020,7,6,10,59.0
19141,2020,7,6,11,55.0
19141,2020,7,6,12,48.0
19141,2020,7,6,13,40.0
19141,2020,7,6,14,41.0
19141,2020,7,6,15,44.0
19141,2020,7,6,16,46.0
19141,2020,7,6,17,54.0
19141,2020,7,6,18,55.0
19141,2020,7,6,19,63.0
19141,2020,7,6,20,70.0
19141,2020,7,6,21,76.0
19141,2020,7,6,22,78.0
19141,2020,7,6,23,82.0
19141,2020,7,7,0,81.0
19141,2020,7,7,1,86.0
19141,2020,7,7,2,91.0
19141,2020,7,7,3,98.0
19141,2020,7,7,4,98.0
19141,2020,7,7,5,98.0
19141,2020,7,7,6,93.0
19141,2020,7,7,7,77.0
19141,2020,7,7,8,68.0
19141,2020,7,7,9,56.0
19141,2020,7,7,10,47.0
19141,2020,7,7,11,42.0
19141,2020,7,7,12,41.0
19141,2020,7,7,13,59.0
19141,2020,7,7,14,66.0
19141,2020,7,7,15,98.0
19141,2020,7,7,16,93.0
19141,2020,7,7,17,95.0
19141,2020,7,7,18,98.0
19141,2020,7,7,19,98.0
19141,2020,7,7,20,98.0
19141,2020,7,7,21,98.0
19141,2020,7,7,22,98.0
19141,2020,7,7,23,98.0
19141,2020,7,8,0,98.0
19141,2020,7,8,1,98.0
19141,2020,7,8,2,98.0
19141,2020,7,8,3,98.0
19141,2020,7,8,4,98.0
19141,2020,7,8,5,98.0
19141,2020,7,8,6,98.0
19141,2020,7,8,7,95.0
19141,2020,7,8,8,96.0
19141,2020,7,8,9,89.0
19141,2020,7,8,10,97.0
19141,2020,7,8,11,90.0
19141,2020,7,8,12,80.0
19141,2020,7,8,13,73.0
19141,2020,7,8,14,73.0
19141,2020,7,8,15,76.0
19141,2020,7,8,16,82.0
19141,2020,7,8,17,86.0
19141,2020,7,8,18,89.0
19141,2020,7,8,19,91.0
19141,2020,7,8,20,94.0
19141,2020,7,8,21,96.0
19141,2020,7,8,22,98.0
19141,2020,7,8,23,98.0
19141,2020,7,9,0,98.0
19141,2020,7,9,1,98.0
19141,2020,7,9,2,98.0
19141,2020,7,9,3,98.0
19141,2020,7,9,4,98.0
19141,2020,7,9,5,92.0
19141,2020,7,9,6,86.0
19141,2020,7,9,7,76.0
19141,2020,7,9,8,72.0
19141,2020,7,9,9,68.0
19141,2020,7,9,10,63.0
19141,2020,7,9,11,59.0
19141,2020,7,9,12,55.0
19141,2020,7,9,13,54.0
19141,2020,7,9,14,53.0
19141,2020,7,9,15,56.0
19141,2020,7,9,16,59.0
19141,2020,7,9,17,66.0
19141,2020,7,9,18,74.0
19141,2020,7,9,19,79.0
19141,2020,7,9,20,81.0
19141,2020,7,9,21,91.0
19141,2020,7,9,22,98.0
19141,2020,7,9,23,98.0
19141,2020,7,10,0,98.0
19141,2020,7,10,1,98.0
19141,2020,7,10,2,98.0
19141,2020,7,10,3,98.0
19141,2020,7,10,4,98.0
19141,2020,7,10,5,98.0
19141,2020,7,10,6,94.0
19141,2020,7,10,7,79.0
19141,2020,7,10,8,60.0
19141,2020,7,10,9,55.0
19141,2020,7,10,10,52.0
19141,2020,7,10,11,46.0
19141,2020,7,10,12,43.0
19141,2020,7,10,13,45.0
19141,2020,7,10,14,46.0
19141,2020,7,10,15,52.0
19141,2020,7,10,16,58.0
19141,2020,7,10,17,65.0
19141,2020,7,10,18,70.0
19141,2020,7,10,19,74.0
19141,2020,7,10,20,79.0
19141,2020,7,10,21,83.0
19141,2020,7,10,22,88.0
19141,2020,7,10,23,95.0
19141,2020,7,11,0,98.0
19141,2020,7,11,1,98.0
19141,2020,7,11,2,98.0
19141,2020,7,11,3,98.0
19141,2020,7,11,4,98.0
19141,2020,7,11,5,98.0
19141,2020,7,11,6,96.0
19141,2020,7,11,7,85.0
19141,2020,7,11,8,61.0
19141,2020,7,11,9,52.0
19141,2020,7,11,10,46.0
19141,2020,7,11,11,41.0
19141,2020,7,11,12,38.0
19141,2020,7,11,13,37.0
19141,2020,7,11,14,38.0
19141,2020,7,11,15,40.0
19141,2020,7,11,16,37.0
19141,2020,7,11,17,35.0
19141,2020,7,11,18,47.0
19141,2020,7,11,19,56.0
19141,2020,7,11,20,64.0
19141,2020,7,11,21,71.0
19141,2020,7,11,22,79.0
19141,2020,7,11,23,85.0
19141,2020,7,12,0,91.0
19141,2020,7,12,1,98.0
19141,2020,7,12,2,98.0
19141,2020,7,12,3,98.0
19141,2020,7,12,4,98.0
19141,2020,7,12,5,98.0
19141,2020,7,12,6,89.0
19141,2020,7,12,7,74.0
19141,2020,7,12,8,61.0
19141,2020,7,12,9,52.0
19141,2020,7,12,10,46.0
19141,2020,7,12,11,45.0
19141,2020,7,12,12,46.0
19141,2020,7,12,13,53.0
19141,2020,7,12,14,51.0
19141,2020,7,12,15,52.0
19141,2020,7,12,16,54.0
19141,2020,7,12,17,59.0
19141,2020,7,12,18,69.0
19141,2020,7,12,19,74.0
19141,2020,7,12,20,77.0
19141,2020,7,12,21,79.0
19141,2020,7,12,22,80.0
19141,2020,7,12,23,85.0
19141,2020,7,13,0,87.0
19141,2020,7,13,1,88.0
19141,2020,7,13,2,98.0
19141,2020,7,13,3,98.0
19141,2020,7,13,4,98.0
19141,2020,7,13,5,82.0
19141,2020,7,13,6,73.0
19141,2020,7,13,7,60.0
19141,2020,7,13,8,58.0
19141,2020,7,13,9,51.0
19141,2020,7,13,10,41.0
19141,2020,7,13,11,36.0
19141,2020,7,13,12,47.0
19141,2020,7,13,13,52.0
19141,2020,7,13,14,54.0
19141,2020,7,13,15,61.0
19141,2020,7,13,16,67.0
19141,2020,7,13,17,74.0
19141,2020,7,13,18,78.0
19141,2020,7,13,19,79.0
19141,2020,7,13,20,82.0
19141,2020,7,13,21,86.0
19141,2020,7,13,22,86.0
19141,2020,7,13,23,88.0
19141,2020,7,14,0,87.0
19141,2020,7,14,1,93.0
19141,2020,7,14,2,94.0
19141,2020,7,14,3,84.0
19141,2020,7,14,4,81.0
19141,2020,7,14,5,78.0
19141,2020,7,14,6,77.0
19141,2020,7,14,7,71.0
19141,2020,7,14,8,63.0
19141,2020,7,14,9,59.0
19141,2020,7,14,10,58.0
19141,2020,7,14,11,55.0
19141,2020,7,14,12,53.0
19141,2020,7,14,13,53.0
19141,2020,7,14,14,54.0
19141,2020,7,14,15,57.0
19141,2020,7,14,16,61.0
19141,2020,7,14,17,70.0
19141,2020,7,14,18,75.0
19141,2020,7,14,19,80.0
19141,2020,7,14,20,83.0
19141,2020,7,14,21,88.0
19141,2020,7,14,22,93.0
19141,2020,7,14,23,98.0
19141,2020,7,15,0,98.0
19141,2020,7,15,1,98.0
19141,2020,7,15,2,98.0
19141,2020,7,15,3,98.0
19141,2020,7,15,4,98.0
19141,2020,7,15,5,98.0
19141,2020,7,15,6,98.0
19141,2020,7,15,7,95.0
19141,2020,7,15,8,78.0
19141,2020,7,15,9,67.0
19141,2020,7,15,10,59.0
19141,2020,7,15,11,57.0
19141,2020,7,15,12,57.0
19141,2020,7,15,13,59.0
19141,2020,7,15,14,63.0
19141,2020,7,15,15,70.0
19141,2020,7,15,16,75.0
19141,2020,7,15,17,77.0
19141,2020,7,15,18,80.0
19141,2020,7,15,19,83.0
19141,2020,7,15,20,83.0
19141,2020,7,15,21,83.0
19141,2020,7,15,22,89.0
19141,2020,7,15,23,98.0
19141,2020,7,16,0,98.0
19141,2020,7,16,1,98.0
19141,2020,7,16,2,98.0
19141,2020,7,16,3,98.0
19141,2020,7,16,4,98.0
19141,2020,7,16,5,98.0
19141,2020,7,16,6,95.0
19141,2020,7,16,7,85.0
19141,2020,7,16,8,70.0
19141,2020,7,16,9,62.0
19141,2020,7,16,10,56.0
19141,2020,7,16,11,51.0
19141,2020,7,16,12,49.0
19141,2020,7,16,13,49.0
19141,2020,7,16,14,51.0
19141,2020,7,16,15,53.0
19141,2020,7,16,16,57.0
19141,2020,7,16,17,62.0
19141,2020,7,16,18,70.0
19141,2020,7,16,19,72.0
19141,2020,7,16,20,75.0
19141,2020,7,16,21,81.0
19141,2020,7,16,22,87.0
19141,2020,7,16,23,97.0
19141,2020,7,17,0,98.0
19141,2020,7,17,1,98.0
19141,2020,7,17,2,98.0
19141,2020,7,17,3,98.0
19141,2020,7,17,4,98.0
19141,2020,7,17,5,93.0
19141,2020,7,17,6,90.0
19141,2020,7,17,7,86.0
19141,2020,7,17,8,68.0
19141,2020,7,17,9,62.0
19141,2020,7,17,10,59.0
19141,2020,7,17,11,56.0
19141,2020,7,17,12,52.0
19141,2020,7,17,13,51.0
19141,2020,7,17,14,51.0
19141,2020,7,17,15,54.0
19141,2020,7,17,16,60.0
19141,2020,7,17,17,67.0
19141,2020,7,17,18,70.0
19141,2020,7,17,19,78.0
19141,2020,7,17,20,84.0
19141,2020,7,17,21,89.0
19141,2020,7,17,22,98.0
19141,2020,7,17,23,98.0
19141,2020,7,18,0,98.0
19141,2020,7,18,1,98.0
19141,2020,7,18,2,98.0
19141,2020,7,18,3,98.0
19141,2020,7,18,4,98.0
19141,2020,7,18,5,98.0
19141,2020,7,18,6,98.0
19141,2020,7,18,7,91.0
19141,2020,7,18,8,67.0
19141,2020,7,18,9,59.0
19141,2020,7,18,10,52.0
19141,2020,7,18,11,47.0
19141,2020,7,18,12,46.0
19141,2020,7,18,13,45.0
19141,2020,7,18,14,50.0
19141,2020,7,18,15,53.0
19141,2020,7,18,16,58.0
19141,2020,7,18,17,61.0
19141,2020,7,18,18,66.0
19141,2020,7,18,19,69.0
19141,2020,7,18,20,73.0
19141,2020,7,18,21,79.0
19141,2020,7,18,22,81.0
19141,2020,7,18,23,85.0
19141,2020,7,19,0,92.0
19141,2020,7,19,1,98.0
19141,2020,7,19,2,98.0
19141,2020,7,19,3,98.0
19141,2020,7,19,4,98.0
19141,2020,7,19,5,98.0
19141,2020,7,19,6,97.0
19141,2020,7,19,7,89.0
19141,2020,7,19,8,72.0
19141,2020,7,19,9,65.0
19141,2020,7,19,10,58.0
19141,2020,7,19,11,55.0
19141,2020,7,19,12,55.0
19141,2020,7,19,13,58.0
19141,2020,7,19,14,62.0
19141,2020,7,19,15,62.0
19141,2020,7,19,16,66.0
19141,2020,7,19,17,74.0
19141,2020,7,19,18,80.0
19141,2020,7,19,19,83.0
19141,2020,7,19,20,87.0
19141,2020,7,19,21,93.0
19141,2020,7,19,22,98.0
19141,2020,7,19,23,98.0
19141,2020,7,20,0,98.0
19141,2020,7,20,1,98.0
19141,2020,7,20,2,98.0
19141,2020,7,20,3,98.0
19141,2020,7,20,4,98.0
19141,2020,7,20,5,98.0
19141,2020,7,20,6,98.0
19141,2020,7,20,7,90.0
19141,2020,7,20,8,64.0
19141,2020,7,20,9,57.0
19141,2020,7,20,10,53.0
19141,2020,7,20,11,49.0
19141,2020,7,20,12,46.0
19141,2020,7,20,13,46.0
19141,2020,7,20,14,47.0
19141,2020,7,20,15,52.0
19141,2020,7,20,16,59.0
19141,2020,7,20,17,63.0
19141,2020,7,20,18,70.0
19141,2020,7,20,19,73.0
19141,2020,7,20,20,77.0
19141,2020,7,20,21,85.0
19141,2020,7,20,22,86.0
19141,2020,7,20,23,98.0
19141,2020,7,21,0,98.0
19141,2020,7,21,1,98.0
19141,2020,7,21,2,98.0
19141,2020,7,21,3,98.0
19141,2020,7,21,4,98.0
19141,2020,7,21,5,98.0
19141,2020,7,21,6,96.0
19141,2020,7,21,7,69.0
19141,2020,7,21,8,55.0
19141,2020,7,21,9,49.0
19141,2020,7,21,10,44.0
19141,2020,7,21,11,45.0
19141,2020,7,21,12,42.0
19141,2020,7,21,13,43.0
19141,2020,7,21,14,39.0
19141,2020,7,21,15,45.0
19141,2020,7,21,16,53.0
19141,2020,7,21,17,60.0
19141,2020,7,21,18,67.0
19141,2020,7,21,19,68.0
19141,2020,7,21,20,72.0
19141,2020,7,21,21,80.0
19141,2020,7,21,22,81.0
19141,2020,7,21,23,80.0
19141,2020,7,22,0,84.0
19141,2020,7,22,1,96.0
19141,2020,7,22,2,98.0
19141,2020,7,22,3,98.0
19141,2020,7,22,4,98.0
19141,2020,7,22,5,76.0
19141,2020,7,22,6,79.0
19141,2020,7,22,7,67.0
19141,2020,7,22,8,57.0
19141,2020,7,22,9,52.0
19141,2020,7,22,10,45.0
19141,2020,7,22,11,41.0
19141,2020,7,22,12,42.0
19141,2020,7,22,13,42.0
19141,2020,7,22,14,47.0
19141,2020,7,22,15,51.0
19141,2020,7,22,16,55.0
19141,2020,7,22,17,58.0
19141,2020,7,22,18,63.0
19141,2020,7,22,19,67.0
19141,2020,7,22,20,73.0
19141,2020,7,22,21,76.0
19141,2020,7,22,22,80.0
19141,2020,7,22,23,82.0
19141,2020,7,23,0,84.0
19141,2020,7,23,1,86.0
19141,2020,7,23,2,94.0
19141,2020,7,23,3,98.0
19141,2020,7,23,4,98.0
19141,2020,7,23,5,95.0
19141,2020,7,23,6,77.0
19141,2020,7,23,7,67.0
19141,2020,7,23,8,56.0
19141,2020,7,23,9,44.0
19141,2020,7,23,10,38.0
19141,2020,7,23,11,36.0
19141,2020,7,23,12,33.0
19141,2020,7,23,13,34.0
19141,2020,7,23,14,37.0
19141,2020,7,23,15,42.0
19141,2020,7,23,16,46.0
19141,2020,7,23,17,51.0
19141,2020,7,23,18,57.0
19141,2020,7,23,19,61.0
19141,2020,7,23,20,64.0
19141,2020,7,23,21,70.0
19141,2020,7,23,22,71.0
19141,2020,7,23,23,75.0
19141,2020,7,24,0,78.0
19141,2020,7,24,1,80.0
19141,2020,7,24,2,83.0
19141,2020,7,24,3,87.0
19141,2020,7,24,4,85.0
19141,2020,7,24,5,71.0
19141,2020,7,24,6,67.0
19141,2020,7,24,7,60.0
19141,2020,7,24,8,51.0
19141,2020,7,24,9,40.0
19141,2020,7,24,10,36.0
19141,2020,7,24,11,35.0
19141,2020,7,24,12,26.0
19141,2020,7,24,13,34.0
19141,2020,7,24,14,37.0
19141,2020,7,24,15,41.0
19141,2020,7,24,16,46.0
19141,2020,7,24,17,54.0
19141,2020,7,24,18,60.0
19141,2020,7,24,19,64.0
19141,2020,7,24,20,68.0
19141,2020,7,24,21,71.0
19141,2020,7,24,22,73.0
19141,2020,7,24,23,79.0
19141,2020,7,25,0,83.0
19141,2020,7,25,1,85.0
19141,2020,7,25,2,90.0
19141,2020,7,25,3,94.0
19141,2020,7,25,4,90.0
19141,2020,7,25,5,70.0
19141,2020,7,25,6,70.0
19141,2020,7,25,7,61.0
19141,2020,7,25,8,54.0
19141,2020,7,25,9,46.0
19141,2020,7,25,10,42.0
19141,2020,7,25,11,34.0
19141,2020,7,25,12,31.0
19141,2020,7,25,13,32.0
19141,2020,7,25,14,38.0
19141,2020,7,25,15,40.0
19141,2020,7,25,16,44.0
19141,2020,7,25,17,49.0
19141,2020,7,25,18,53.0
19141,2020,7,25,19,59.0
19141,2020,7,25,20,64.0
19141,2020,7,25,21,71.0
19141,2020,7,25,22,73.0
19141,2020,7,25,23,78.0
19141,2020,7,26,0,83.0
19141,2020,7,26,1,93.0
19141,2020,7,26,2,97.0
19141,2020,7,26,3,98.0
19141,2020,7,26,4,98.0
19141,2020,7,26,5,92.0
19141,2020,7,26,6,89.0
19141,2020,7,26,7,78.0
19141,2020,7,26,8,66.0
19141,2020,7,26,9,55.0
19141,2020,7,26,10,47.0
19141,2020,7,26,11,40.0
19141,2020,7,26,12,42.0
19141,2020,7,26,13,41.0
19141,2020,7,26,14,41.0
19141,2020,7,26,15,44.0
19141,2020,7,26,16,51.0
19141,2020,7,26,17,55.0
19141,2020,7,26,18,60.0
19141,2020,7,26,19,66.0
19141,2020,7,26,20,69.0
19141,2020,7,26,21,74.0
19141,2020,7,26,22,82.0
19141,2020,7,26,23,87.0
19141,2020,7,27,0,98.0
19141,2020,7,27,1,98.0
19141,2020,7,27,2,98.0
19141,2020,7,27,3,98.0
19141,2020,7,27,4,98.0
19141,2020,7,27,5,98.0
19141,2020,7,27,6,81.0
19141,2020,7,27,7,61.0
19141,2020,7,27,8,52.0
19141,2020,7,27,9,47.0
19141,2020,7,27,10,41.0
19141,2020,7,27,11,34.0
19141,2020,7,27,12,33.0
19141,2020,7,27,13,35.0
19141,2020,7,27,14,38.0
19141,2020,7,27,15,45.0
19141,2020,7,27,16,47.0
19141,2020,7,27,17,54.0
19141,2020,7,27,18,60.0
19141,2020,7,27,19,64.0
19141,2020,7,27,20,67.0
19141,2020,7,27,21,69.0
19141,2020,7,27,22,73.0
19141,2020,7,27,23,77.0
19141,2020,7,28,0,84.0
19141,2020,7,28,1,88.0
19141,2020,7,28,2,98.0
19141,2020,7,28,3,98.0
19141,2020,7,28,4,98.0
19141,2020,7,28,5,81.0
19141,2020,7,28,6,73.0
19141,2020,7,28,7,61.0
19141,2020,7,28,8,53.0
19141,2020,7,28,9,41.0
19141,2020,7,28,10,37.0
19141,2020,7,28,11,34.0
19141,2020,7,28,12,36.0
19141,2020,7,28,13,37.0
19141,2020,7,28,14,40.0
19141,2020,7,28,15,42.0
19141,2020,7,28,16,45.0
19141,2020,7,28,17,49.0
19141,2020,7,28,18,54.0
19141,2020,7,28,19,60.0
19141,2020,7,28,20,64.0
19141,2020,7,28,21,66.0
19141,2020,7,28,22,71.0
19141,2020,7,28,23,71.0
19141,2020,7,29,0,79.0
19141,2020,7,29,1,84.0
19141,2020,7,29,2,91.0
19141,2020,7,29,3,98.0
19141,2020,7,29,4,96.0
19141,2020,7,29,5,70.0
19141,2020,7,29,6,66.0
19141,2020,7,29,7,54.0
19141,2020,7,29,8,38.0
19141,2020,7,29,9,33.0
19141,2020,7,29,10,32.0
19141,2020,7,29,11,28.0
19141,2020,7,29,12,27.0
19141,2020,7,29,13,27.0
19141,2020,7,29,14,27.0
19141,2020,7,29,15,30.0
19141,2020,7,29,16,31.0
19141,2020,7,29,17,39.0
19141,2020,7,29,18,45.0
19141,2020,7,29,19,49.0
19141,2020,7,29,20,55.0
19141,2020,7,29,21,59.0
19141,2020,7,29,22,61.0
19141,2020,7,29,23,63.0
19141,2020,7,30,0,68.0
19141,2020,7,30,1,74.0
19141,2020,7,30,2,78.0
19141,2020,7,30,3,83.0
19141,2020,7,30,4,79.0
19141,2020,7,30,5,62.0
19141,2020,7,30,6,62.0
19141,2020,7,30,7,54.0
19141,2020,7,30,8,48.0
19141,2020,7,30,9,37.0
19141,2020,7,30,10,34.0
19141,2020,7,30,11,31.0
19141,2020,7,30,12,32.0
19141,2020,7,30,13,36.0
19141,2020,7,30,14,42.0
19141,2020,7,30,15,46.0
19141,2020,7,30,16,54.0
19141,2020,7,30,17,63.0
19141,2020,7,30,18,67.0
19141,2020,7,30,19,70.0
19141,2020,7,30,20,73.0
19141,2020,7,30,21,74.0
19141,2020,7,30,22,77.0
19141,2020,7,30,23,82.0
19141,2020,7,31,0,89.0
19141,2020,7,31,1,92.0
19141,2020,7,31,2,98.0
19141,2020,7,31,3,98.0
19141,2020,7,31,4,98.0
19141,2020,7,31,5,79.0
19141,2020,7,31,6,78.0
19141,2020,7,31,7,69.0
19141,2020,7,31,8,61.0
